Flow_ID,Source,Dest,Sent_packets,Recv_packets,PDR_%,Recv_rate,Recv_bytes,Delay,Throughput_Kbps,Protocol,Num_Of_Nodes,Mob_Speed,Num_Of_Sinks,Trans_Power,Set_Run,Set_Seed
1,10.1.1.15,10.1.1.5,399,399,100,293.664,36708,+1.46361e+08ns,2.95139,OLSR,50,10,10,21,5,3
2,10.1.1.20,10.1.1.10,399,399,100,293.664,36708,+1.40074e+08ns,2.95139,OLSR,50,10,10,21,5,3
3,10.1.1.11,10.1.1.1,399,381,95.4887,280.416,35052,+6.01031e+08ns,2.81823,OLSR,50,10,10,21,5,3
4,10.1.1.16,10.1.1.6,399,399,100,293.664,36708,+1.48275e+08ns,2.95139,OLSR,50,10,10,21,5,3
5,10.1.1.17,10.1.1.7,399,399,100,293.664,36708,+1.62204e+08ns,2.95139,OLSR,50,10,10,21,5,3
6,10.1.1.18,10.1.1.8,399,399,100,293.664,36708,+1.38258e+08ns,2.95139,OLSR,50,10,10,21,5,3
7,10.1.1.14,10.1.1.4,398,398,100,292.928,36616,+1.52142e+08ns,2.95141,OLSR,50,10,10,21,5,3
8,10.1.1.12,10.1.1.2,396,360,90.9091,264.96,33120,+4.56742e+08ns,2.68312,OLSR,50,10,10,21,5,3
9,10.1.1.19,10.1.1.9,396,376,94.9495,276.736,34592,+1.59942e+08ns,2.80236,OLSR,50,10,10,21,5,3
10,10.1.1.13,10.1.1.3,396,396,100,291.456,36432,+1.46136e+08ns,2.95144,OLSR,50,10,10,21,5,3
